№,Символ,Кільк.,Імовірність,%
1962,ПЕВ,4,0.00035,0.03465
1963,ПЕР,87,0.00754,0.75364
1964,ПЕЧ,3,0.00026,0.02599
1965,ПИН,2,0.00017,0.01733
1966,ПИС,14,0.00121,0.12128
1967,ПИТ,2,0.00017,0.01733
1968,ПИШ,1,9.0e-05,0.00866
1969,ПКУ,1,9.0e-05,0.00866
1970,ПЛІ,1,9.0e-05,0.00866
1971,ПНІ,1,9.0e-05,0.00866
1972,ПНА,1,9.0e-05,0.00866
1973,ПНИ,4,0.00035,0.03465
1974,ПНО,1,9.0e-05,0.00866
1975,ПОВ,50,0.00433,0.43313
1976,ПОД,2,0.00017,0.01733
1977,ПОЗ,2,0.00017,0.01733
1978,ПОК,1,9.0e-05,0.00866
1979,ПОЛ,14,0.00121,0.12128
1980,ПОМ,5,0.00043,0.04331
1981,ПОН,1,9.0e-05,0.00866
1982,ПОП,1,9.0e-05,0.00866
1983,ПОР,4,0.00035,0.03465
1984,ПОС,12,0.00104,0.10395
1985,ПОТ,16,0.00139,0.1386
1986,ПОЧ,15,0.0013,0.12994
1987,ППР,3,0.00026,0.02599
1988,ПРІ,1,9.0e-05,0.00866
1989,ПРА,6,0.00052,0.05198
1990,ПРЕ,2,0.00017,0.01733
1991,ПРИ,44,0.00381,0.38115
1992,ПРО,38,0.00329,0.32918
1993,ПУЛ,1,9.0e-05,0.00866
1994,ПУН,1,9.0e-05,0.00866
1995,ПУС,8,0.00069,0.0693
1996,ПУТ,1,9.0e-05,0.00866
1997,ПУЩ,2,0.00017,0.01733
1998,ПЦЕ,1,9.0e-05,0.00866
1999,ПЯТ,1,9.0e-05,0.00866
2000,РІБ,1,9.0e-05,0.00866
2001,РІВ,15,0.0013,0.12994
2002,РІД,1,9.0e-05,0.00866
2003,РІЗ,1,9.0e-05,0.00866
2004,РІЙ,6,0.00052,0.05198
2005,РІМ,6,0.00052,0.05198
2006,РІН,12,0.00104,0.10395
2007,РІС,1,9.0e-05,0.00866
2008,РІШ,2,0.00017,0.01733
2009,РАІ,1,9.0e-05,0.00866
2010,РАБ,5,0.00043,0.04331
2011,РАВ,11,0.00095,0.09529
2012,РАД,2,0.00017,0.01733
2013,РАЖ,1,9.0e-05,0.00866
2014,РАЗ,4,0.00035,0.03465
2015,РАК,5,0.00043,0.04331
2016,РАЛ,6,0.00052,0.05198
2017,РАМ,5,0.00043,0.04331
2018,РАО,2,0.00017,0.01733
2019,РАП,2,0.00017,0.01733
2020,РАР,1,9.0e-05,0.00866
2021,РАТ,32,0.00277,0.2772
2022,РАЦ,8,0.00069,0.0693
2023,РАЩ,1,9.0e-05,0.00866
2024,РАЯ,1,9.0e-05,0.00866
2025,РБЛ,2,0.00017,0.01733
2026,РБР,1,9.0e-05,0.00866
2027,РБС,1,9.0e-05,0.00866
2028,РВА,4,0.00035,0.03465
2029,РВИ,2,0.00017,0.01733
2030,РВХ,2,0.00017,0.01733
2031,РГІ,1,9.0e-05,0.00866
2032,РГУ,1,9.0e-05,0.00866
2033,РДИ,1,9.0e-05,0.00866
2034,РДЛ,1,9.0e-05,0.00866
2035,РДН,1,9.0e-05,0.00866
2036,РДО,1,9.0e-05,0.00866
2037,РДР,1,9.0e-05,0.00866
2038,РЕЄ,2,0.00017,0.01733
2039,РЕА,1,9.0e-05,0.00866
2040,РЕБ,2,0.00017,0.01733
2041,РЕВ,16,0.00139,0.1386
2042,РЕД,24,0.00208,0.2079
2043,РЕЖ,12,0.00104,0.10395
2044,РЕЗ,8,0.00069,0.0693
2045,РЕЙ,13,0.00113,0.11261
2046,РЕК,3,0.00026,0.02599
2047,РЕЛ,1,9.0e-05,0.00866
2048,РЕМ,4,0.00035,0.03465
2049,РЕН,5,0.00043,0.04331
2050,РЕП,1,9.0e-05,0.00866
2051,РЕР,10,0.00087,0.08663
2052,РЕС,1,9.0e-05,0.00866
2053,РЕТ,14,0.00121,0.12128
2054,РЕШ,1,9.0e-05,0.00866
2055,РЖУ,1,9.0e-05,0.00866
2056,РЗН,1,9.0e-05,0.00866
2057,РИЄ,1,9.0e-05,0.00866
2058,РИВ,13,0.00113,0.11261
2059,РИД,1,9.0e-05,0.00866
2060,РИЗ,3,0.00026,0.02599
2061,РИЙ,6,0.00052,0.05198
2062,РИМ,9,0.00078,0.07796
2063,РИН,13,0.00113,0.11261
2064,РИП,5,0.00043,0.04331
2065,РИР,1,9.0e-05,0.00866
2066,РИС,52,0.0045,0.45045
2067,РИТ,17,0.00147,0.14726
2068,РИЮ,1,9.0e-05,0.00866
2069,РКА,7,0.00061,0.06064
2070,РКИ,5,0.00043,0.04331
2071,РКО,2,0.00017,0.01733
2072,РКУ,1,9.0e-05,0.00866
2073,РЛЕ,1,9.0e-05,0.00866
2074,РМІ,14,0.00121,0.12128
2075,РМА,8,0.00069,0.0693
2076,РМУ,1,9.0e-05,0.00866
2077,РНІ,1,9.0e-05,0.00866
2078,РНЕ,1,9.0e-05,0.00866
2079,РНИ,3,0.00026,0.02599
2080,РНО,9,0.00078,0.07796
2081,РНУ,2,0.00017,0.01733
2082,РОЇ,3,0.00026,0.02599
2083,РОБ,17,0.00147,0.14726
2084,РОВ,1,9.0e-05,0.00866
2085,РОГ,4,0.00035,0.03465
2086,РОД,1,9.0e-05,0.00866
2087,РОЗ,24,0.00208,0.2079
2088,РОК,3,0.00026,0.02599
2089,РОЛ,7,0.00061,0.06064
2090,РОМ,3,0.00026,0.02599
2091,РОП,6,0.00052,0.05198
2092,РОС,3,0.00026,0.02599
2093,РОТ,16,0.00139,0.1386
2094,РОФ,2,0.00017,0.01733
2095,РОЦ,3,0.00026,0.02599
2096,РОЮ,7,0.00061,0.06064
2097,РПЕ,1,9.0e-05,0.00866
2098,РПО,1,9.0e-05,0.00866
2099,РПР,2,0.00017,0.01733
2100,РРІ,1,9.0e-05,0.00866
2101,РРО,1,9.0e-05,0.00866
2102,РСО,1,9.0e-05,0.00866
2103,РСЬ,3,0.00026,0.02599
2104,РТА,3,0.00026,0.02599
2105,РТБ,1,9.0e-05,0.00866
2106,РТВ,1,9.0e-05,0.00866
2107,РТЕ,3,0.00026,0.02599
2108,РТИ,1,9.0e-05,0.00866
2109,РТК,3,0.00026,0.02599
2110,РТН,2,0.00017,0.01733
2111,РТО,6,0.00052,0.05198
2112,РУБ,2,0.00017,0.01733
2113,РУВ,3,0.00026,0.02599
2114,РУГ,1,9.0e-05,0.00866
2115,РУД,1,9.0e-05,0.00866
2116,РУЕ,1,9.0e-05,0.00866
2117,РУЗ,1,9.0e-05,0.00866
2118,РУК,5,0.00043,0.04331
2119,РУП,2,0.00017,0.01733
2120,РУШ,1,9.0e-05,0.00866
2121,РУЯ,1,9.0e-05,0.00866
2122,РФЕ,4,0.00035,0.03465
2123,РФО,9,0.00078,0.07796
2124,РХІ,1,9.0e-05,0.00866
2125,РШІ,1,9.0e-05,0.00866
2126,РШЕ,1,9.0e-05,0.00866
2127,РШИ,2,0.00017,0.01733
2128,РШО,1,9.0e-05,0.00866
2129,РШУ,2,0.00017,0.01733
2130,РЯД,15,0.0013,0.12994
2131,РЯК,1,9.0e-05,0.00866
2132,Р№К,1,9.0e-05,0.00866
2133,Р№П,1,9.0e-05,0.00866
2134,Р№У,1,9.0e-05,0.00866
2135,СІІ,1,9.0e-05,0.00866
2136,СІЇ,1,9.0e-05,0.00866
2137,СІВ,1,9.0e-05,0.00866
2138,СІЗ,1,9.0e-05,0.00866
2139,СІН,1,9.0e-05,0.00866
2140,СІХ,2,0.00017,0.01733
2141,СІЧ,9,0.00078,0.07796
2142,СІЮ,1,9.0e-05,0.00866
2143,САЗ,1,9.0e-05,0.00866
2144,САЙ,31,0.00269,0.26854
2145,САМ,3,0.00026,0.02599
2146,САН,3,0.00026,0.02599
2147,САТ,1,9.0e-05,0.00866
2148,СБЕ,1,9.0e-05,0.00866
2149,СВІ,2,0.00017,0.01733
2150,СВО,3,0.00026,0.02599
2151,СДА,1,9.0e-05,0.00866
2152,СЕА,6,0.00052,0.05198
2153,СЕС,1,9.0e-05,0.00866
2154,СЗА,2,0.00017,0.01733
2155,СИБ,1,9.0e-05,0.00866
2156,СИВ,1,9.0e-05,0.00866
2157,СИГ,3,0.00026,0.02599
2158,СИЛ,8,0.00069,0.0693
2159,СИМ,5,0.00043,0.04331
2160,СИС,4,0.00035,0.03465
2161,СИТ,1,9.0e-05,0.00866
2162,СКІ,5,0.00043,0.04331
2163,СКА,8,0.00069,0.0693
2164,СКИ,1,9.0e-05,0.00866
2165,СКЛ,2,0.00017,0.01733
2166,СКН,2,0.00017,0.01733
2167,СКО,1,9.0e-05,0.00866
2168,СКП,1,9.0e-05,0.00866
2169,СЛІ,9,0.00078,0.07796
2170,СЛА,7,0.00061,0.06064
2171,СЛО,3,0.00026,0.02599
2172,СЛУ,2,0.00017,0.01733
2173,СЛЯ,7,0.00061,0.06064
2174,СМА,1,9.0e-05,0.00866
2175,СМВ,1,9.0e-05,0.00866
2176,СНІ,1,9.0e-05,0.00866
2177,СНА,1,9.0e-05,0.00866
2178,СНЕ,2,0.00017,0.01733
2179,СНИ,3,0.00026,0.02599
2180,СНО,3,0.00026,0.02599
2181,СНУ,2,0.00017,0.01733
2182,СНЮ,1,9.0e-05,0.00866
2183,СОВ,2,0.00017,0.01733
2184,СОК,5,0.00043,0.04331
2185,СОЛ,7,0.00061,0.06064
2186,СПО,3,0.00026,0.02599
2187,СПР,1,9.0e-05,0.00866
2188,СТІ,9,0.00078,0.07796
2189,СТА,20,0.00173,0.17325
2190,СТВ,1,9.0e-05,0.00866
2191,СТЕ,7,0.00061,0.06064
2192,СТИ,14,0.00121,0.12128
2193,СТК,1,9.0e-05,0.00866
2194,СТО,26,0.00225,0.22523
2195,СТП,1,9.0e-05,0.00866
2196,СТР,20,0.00173,0.17325
2197,СТС,1,9.0e-05,0.00866
2198,СТТ,1,9.0e-05,0.00866
2199,СТУ,30,0.0026,0.25988
2200,СТФ,1,9.0e-05,0.00866
2201,СТЩ,1,9.0e-05,0.00866
2202,СТЬ,7,0.00061,0.06064
2203,СТЮ,2,0.00017,0.01733
2204,СУА,1,9.0e-05,0.00866
2205,СУВ,1,9.0e-05,0.00866
2206,СУД,1,9.0e-05,0.00866
2207,СУЗ,2,0.00017,0.01733
2208,СУК,1,9.0e-05,0.00866
2209,СУЛ,1,9.0e-05,0.00866
2210,СУН,2,0.00017,0.01733
2211,СУО,3,0.00026,0.02599
2212,СУП,1,9.0e-05,0.00866
2213,СУС,1,9.0e-05,0.00866
2214,СУТ,2,0.00017,0.01733
2215,СЦІ,1,9.0e-05,0.00866
2216,СЬІ,1,9.0e-05,0.00866
2217,СЬК,3,0.00026,0.02599
2218,СЬО,2,0.00017,0.01733
2219,СЯБ,1,9.0e-05,0.00866
2220,СЯВ,5,0.00043,0.04331
2221,СЯД,1,9.0e-05,0.00866
2222,СЯЗ,2,0.00017,0.01733
2223,СЯЙ,1,9.0e-05,0.00866
2224,СЯК,2,0.00017,0.01733
2225,СЯМ,3,0.00026,0.02599
2226,СЯН,4,0.00035,0.03465
2227,СЯО,2,0.00017,0.01733
2228,СЯП,2,0.00017,0.01733
2229,СЯЦ,1,9.0e-05,0.00866
2230,СЯЧ,1,9.0e-05,0.00866
2231,СЯЩ,2,0.00017,0.01733
2232,СЯЯ,1,9.0e-05,0.00866
2233,ТІЄ,1,9.0e-05,0.00866
2234,ТІВ,10,0.00087,0.08663
2235,ТІД,1,9.0e-05,0.00866
2236,ТІЗ,2,0.00017,0.01733
2237,ТІЙ,1,9.0e-05,0.00866
2238,ТІК,4,0.00035,0.03465
2239,ТІЛ,2,0.00017,0.01733
2240,ТІМ,7,0.00061,0.06064
2241,ТІП,3,0.00026,0.02599
2242,ТІР,1,9.0e-05,0.00866
2243,ТІС,1,9.0e-05,0.00866
2244,ТІФ,1,9.0e-05,0.00866
2245,ТІХ,1,9.0e-05,0.00866
2246,ТАЄ,3,0.00026,0.02599
2247,ТАІ,9,0.00078,0.07796
2248,ТАА,1,9.0e-05,0.00866
2249,ТАБ,2,0.00017,0.01733
2250,ТАВ,8,0.00069,0.0693
2251,ТАД,1,9.0e-05,0.00866
2252,ТАЖ,1,9.0e-05,0.00866
2253,ТАК,15,0.0013,0.12994
2254,ТАЛ,2,0.00017,0.01733
2255,ТАН,19,0.00165,0.16459
2256,ТАП,5,0.00043,0.04331
2257,ТАР,1,9.0e-05,0.00866
2258,ТАС,4,0.00035,0.03465
2259,ТАТ,2,0.00017,0.01733
2260,ТАУ,1,9.0e-05,0.00866
2261,ТАХ,3,0.00026,0.02599
2262,ТАЦ,3,0.00026,0.02599
2263,ТАШ,1,9.0e-05,0.00866
2264,ТАЯ,1,9.0e-05,0.00866
2265,ТБІ,1,9.0e-05,0.00866
2266,ТБЕ,1,9.0e-05,0.00866
2267,ТБЛ,3,0.00026,0.02599
2268,ТБР,2,0.00017,0.01733
2269,ТВІ,2,0.00017,0.01733
2270,ТВЕ,1,9.0e-05,0.00866
2271,ТВО,2,0.00017,0.01733
2272,ТВР,1,9.0e-05,0.00866
2273,ТГО,1,9.0e-05,0.00866
2274,ТДЛ,1,9.0e-05,0.00866
2275,ТЕІ,1,9.0e-05,0.00866
2276,ТЕК,11,0.00095,0.09529
2277,ТЕМ,4,0.00035,0.03465
2278,ТЕН,1,9.0e-05,0.00866
2279,ТЕР,32,0.00277,0.2772
2280,ТЕЩ,3,0.00026,0.02599
2281,ТЗА,4,0.00035,0.03465
2282,ТИЄ,1,9.0e-05,0.00866
2283,ТИІ,2,0.00017,0.01733
2284,ТИА,2,0.00017,0.01733
2285,ТИБ,4,0.00035,0.03465
2286,ТИВ,15,0.0013,0.12994
2287,ТИД,8,0.00069,0.0693
2288,ТИЗ,5,0.00043,0.04331
2289,ТИЙ,4,0.00035,0.03465
2290,ТИК,5,0.00043,0.04331
2291,ТИЛ,1,9.0e-05,0.00866
2292,ТИМ,7,0.00061,0.06064
2293,ТИН,7,0.00061,0.06064
2294,ТИО,1,9.0e-05,0.00866
2295,ТИП,15,0.0013,0.12994
2296,ТИР,1,9.0e-05,0.00866
2297,ТИС,9,0.00078,0.07796
2298,ТИТ,10,0.00087,0.08663
2299,ТИУ,1,9.0e-05,0.00866
2300,ТИФ,6,0.00052,0.05198
2301,ТИХ,1,9.0e-05,0.00866
2302,ТИЦ,2,0.00017,0.01733
2303,ТИЧ,2,0.00017,0.01733
2304,ТИШ,1,9.0e-05,0.00866
2305,ТИЩ,2,0.00017,0.01733
2306,ТИЯ,2,0.00017,0.01733
2307,ТКА,6,0.00052,0.05198
2308,ТКИ,4,0.00035,0.03465
2309,ТКО,7,0.00061,0.06064
2310,ТКУ,6,0.00052,0.05198
2311,ТМІ,1,9.0e-05,0.00866
2312,ТМЕ,1,9.0e-05,0.00866
2313,ТМО,2,0.00017,0.01733
2314,ТНІ,2,0.00017,0.01733
2315,ТНА,2,0.00017,0.01733
2316,ТНЕ,6,0.00052,0.05198
2317,ТНИ,5,0.00043,0.04331
2318,ТНО,5,0.00043,0.04331
2319,ТНУ,1,9.0e-05,0.00866
2320,ТОІ,1,9.0e-05,0.00866
2321,ТОБ,3,0.00026,0.02599
2322,ТОВ,21,0.00182,0.18191
2323,ТОГ,6,0.00052,0.05198
2324,ТОД,6,0.00052,0.05198
2325,ТОК,27,0.00234,0.23389
2326,ТОМ,9,0.00078,0.07796
2327,ТОП,3,0.00026,0.02599
2328,ТОР,50,0.00433,0.43313
2329,ТОС,2,0.00017,0.01733
2330,ТОЧ,2,0.00017,0.01733
2331,ТПІ,1,9.0e-05,0.00866
2332,ТПО,10,0.00087,0.08663
2333,ТПР,1,9.0e-05,0.00866
2334,ТРІ,8,0.00069,0.0693
2335,ТРА,8,0.00069,0.0693
2336,ТРЕ,11,0.00095,0.09529
2337,ТРИ,7,0.00061,0.06064
2338,ТРО,20,0.00173,0.17325
2339,ТСА,2,0.00017,0.01733
2340,ТТА,2,0.00017,0.01733
2341,ТТЕ,2,0.00017,0.01733
2342,ТТУ,1,9.0e-05,0.00866
2343,ТТЯ,4,0.00035,0.03465
2344,ТУЄ,2,0.00017,0.01733
2345,ТУБ,1,9.0e-05,0.00866
2346,ТУВ,29,0.00251,0.25121
2347,ТУД,1,9.0e-05,0.00866
2348,ТУК,1,9.0e-05,0.00866
2349,ТУМ,1,9.0e-05,0.00866
2350,ТУО,1,9.0e-05,0.00866
2351,ТУП,13,0.00113,0.11261
2352,ТУТ,3,0.00026,0.02599
2353,ТУЦ,1,9.0e-05,0.00866
2354,ТУЩ,1,9.0e-05,0.00866
2355,ТФА,1,9.0e-05,0.00866
2356,ТЩО,1,9.0e-05,0.00866
2357,ТЬІ,2,0.00017,0.01733
2358,ТЬБ,2,0.00017,0.01733
2359,ТЬВ,6,0.00052,0.05198
2360,ТЬД,1,9.0e-05,0.00866
2361,ТЬЖ,1,9.0e-05,0.00866
2362,ТЬЗ,2,0.00017,0.01733
2363,ТЬК,3,0.00026,0.02599
2364,ТЬН,6,0.00052,0.05198
2365,ТЬО,11,0.00095,0.09529
2366,ТЬП,4,0.00035,0.03465
2367,ТЬР,1,9.0e-05,0.00866
2368,ТЬС,25,0.00217,0.21656
2369,ТЬУ,1,9.0e-05,0.00866
2370,ТЬФ,1,9.0e-05,0.00866
2371,ТЬЦ,2,0.00017,0.01733
2372,ТЮБ,1,9.0e-05,0.00866
2373,ТЮЗ,1,9.0e-05,0.00866
2374,ТЯВ,1,9.0e-05,0.00866
2375,ТЯГ,1,9.0e-05,0.00866
2376,ТЯЗ,1,9.0e-05,0.00866
2377,ТЯК,2,0.00017,0.01733
2378,УЄВ,2,0.00017,0.01733
2379,УЄЗ,1,9.0e-05,0.00866
2380,УЄЙ,1,9.0e-05,0.00866
2381,УЄК,2,0.00017,0.01733
2382,УЄМ,2,0.00017,0.01733
2383,УЄН,1,9.0e-05,0.00866
2384,УЄП,5,0.00043,0.04331
2385,УЄС,3,0.00026,0.02599
2386,УЄТ,3,0.00026,0.02599
2387,УІД,2,0.00017,0.01733
2388,УІЗ,1,9.0e-05,0.00866
2389,УІН,2,0.00017,0.01733
2390,УАБ,1,9.0e-05,0.00866
2391,УАЛ,1,9.0e-05,0.00866
2392,УАН,1,9.0e-05,0.00866
2393,УБІ,2,0.00017,0.01733
2394,УБА,1,9.0e-05,0.00866
2395,УБЛ,5,0.00043,0.04331
2396,УБУ,2,0.00017,0.01733
2397,УВІ,10,0.00087,0.08663
2398,УВА,44,0.00381,0.38115
2399,УВВ,1,9.0e-05,0.00866
2400,УВИ,3,0.00026,0.02599
2401,УВН,1,9.0e-05,0.00866
2402,УВО,2,0.00017,0.01733
2403,УВР,1,9.0e-05,0.00866
2404,УВС,1,9.0e-05,0.00866
2405,УВХ,1,9.0e-05,0.00866
2406,УГА,1,9.0e-05,0.00866
2407,УГН,1,9.0e-05,0.00866
2408,УГО,1,9.0e-05,0.00866
2409,УДА,2,0.00017,0.01733
2410,УДЕ,11,0.00095,0.09529
2411,УДИ,2,0.00017,0.01733
2412,УДЛ,3,0.00026,0.02599
2413,УДО,5,0.00043,0.04331
2414,УДР,1,9.0e-05,0.00866
2415,УДУ,3,0.00026,0.02599
2416,УДЬ,3,0.00026,0.02599
2417,УЕЛ,1,9.0e-05,0.00866
2418,УЕФ,1,9.0e-05,0.00866
2419,УЖБ,2,0.00017,0.01733
2420,УЖТ,1,9.0e-05,0.00866
2421,УЗА,5,0.00043,0.04331
2422,УЗБ,1,9.0e-05,0.00866
2423,УЗД,2,0.00017,0.01733
2424,УЗЛ,1,9.0e-05,0.00866
2425,УЗМ,1,9.0e-05,0.00866
2426,УЗП,1,9.0e-05,0.00866
2427,УЗЦ,1,9.0e-05,0.00866
2428,УКІ,1,9.0e-05,0.00866
2429,УКА,4,0.00035,0.03465
2430,УКВ,1,9.0e-05,0.00866
2431,УКО,8,0.00069,0.0693
2432,УКР,2,0.00017,0.01733
2433,УКУ,2,0.00017,0.01733
2434,УЛЕ,1,9.0e-05,0.00866
2435,УЛИ,1,9.0e-05,0.00866
2436,УЛО,3,0.00026,0.02599
2437,УЛЬ,5,0.00043,0.04331
2438,УМІ,2,0.00017,0.01733
2439,УМА,3,0.00026,0.02599
2440,УМО,4,0.00035,0.03465
2441,УНА,5,0.00043,0.04331
2442,УНЕ,1,9.0e-05,0.00866
2443,УНИ,2,0.00017,0.01733
2444,УНО,2,0.00017,0.01733
2445,УОД,5,0.00043,0.04331
2446,УПІ,3,0.00026,0.02599
2447,УПА,2,0.00017,0.01733
2448,УПД,1,9.0e-05,0.00866
2449,УПЕ,5,0.00043,0.04331
2450,УПН,7,0.00061,0.06064
2451,УПО,9,0.00078,0.07796
2452,УПР,6,0.00052,0.05198
2453,УПЦ,1,9.0e-05,0.00866
2454,УРА,2,0.00017,0.01733
2455,УРЕ,1,9.0e-05,0.00866
2456,УРО,1,9.0e-05,0.00866
2457,УРУ,1,9.0e-05,0.00866
2458,УСІ,2,0.00017,0.01733
2459,УСА,4,0.00035,0.03465
2460,УСИ,3,0.00026,0.02599
2461,УСК,7,0.00061,0.06064
2462,УСТ,1,9.0e-05,0.00866
2463,УСЬ,1,9.0e-05,0.00866
2464,УТІ,3,0.00026,0.02599
2465,УТА,1,9.0e-05,0.00866
2466,УТЕ,1,9.0e-05,0.00866
2467,УТИ,11,0.00095,0.09529
2468,УТМ,1,9.0e-05,0.00866
2469,УТО,1,9.0e-05,0.00866
2470,УТП,1,9.0e-05,0.00866
2471,УТР,1,9.0e-05,0.00866
2472,УТТ,1,9.0e-05,0.00866
2473,УТУ,1,9.0e-05,0.00866
2474,УТЬ,5,0.00043,0.04331
2475,УФІ,1,9.0e-05,0.00866
2476,УФЕ,2,0.00017,0.01733
2477,УФО,1,9.0e-05,0.00866
2478,УХО,3,0.00026,0.02599
2479,УЦЕ,5,0.00043,0.04331
2480,УЧЕ,1,9.0e-05,0.00866
2481,УШУ,2,0.00017,0.01733
2482,УЩЕ,2,0.00017,0.01733
2483,УЩО,3,0.00026,0.02599
2484,УЮТ,3,0.00026,0.02599
2485,УЮЧ,2,0.00017,0.01733
2486,УЯК,4,0.00035,0.03465
2487,У№О,1,9.0e-05,0.00866
2488,ФІГ,2,0.00017,0.01733
2489,ФІЗ,1,9.0e-05,0.00866
2490,ФІК,8,0.00069,0.0693
2491,ФІЧ,2,0.00017,0.01733
2492,ФАЙ,3,0.00026,0.02599
2493,ФАК,2,0.00017,0.01733
2494,ФЕЙ,4,0.00035,0.03465
2495,ФЕК,2,0.00017,0.01733
2496,ФЕР,2,0.00017,0.01733
2497,ФОР,15,0.0013,0.12994
2498,ФРА,1,9.0e-05,0.00866
2499,ФРЕ,1,9.0e-05,0.00866
2500,ФЦЕ,1,9.0e-05,0.00866
2501,ХІВ,2,0.00017,0.01733
2502,ХІД,24,0.00208,0.2079
2503,ХІЗ,2,0.00017,0.01733
2504,ХАН,1,9.0e-05,0.00866
2505,ХАР,1,9.0e-05,0.00866
2506,ХВЕ,1,9.0e-05,0.00866
2507,ХВИ,3,0.00026,0.02599
2508,ХДУ,1,9.0e-05,0.00866
2509,ХЗА,2,0.00017,0.01733
2510,ХЗВ,2,0.00017,0.01733
2511,ХИЛ,1,9.0e-05,0.00866
2512,ХКА,4,0.00035,0.03465
2513,ХКО,3,0.00026,0.02599
2514,ХОД,6,0.00052,0.05198
2515,ХОМ,2,0.00017,0.01733
2516,ХОС,8,0.00069,0.0693
2517,ХОТ,1,9.0e-05,0.00866
2518,ХОЧ,2,0.00017,0.01733
2519,ХПЕ,1,9.0e-05,0.00866
2520,ХПО,4,0.00035,0.03465
2521,ХПР,2,0.00017,0.01733
2522,ХСТ,1,9.0e-05,0.00866
2523,ХУВ,1,9.0e-05,0.00866
2524,ХХО,3,0.00026,0.02599
2525,ХЧИ,1,9.0e-05,0.00866
2526,ХЯК,1,9.0e-05,0.00866
2527,ЦІЄ,1,9.0e-05,0.00866
2528,ЦІІ,1,9.0e-05,0.00866
2529,ЦІЇ,4,0.00035,0.03465
2530,ЦІА,1,9.0e-05,0.00866
2531,ЦІВ,1,9.0e-05,0.00866
2532,ЦІЙ,8,0.00069,0.0693
2533,ЦІК,1,9.0e-05,0.00866
2534,ЦІЛ,1,9.0e-05,0.00866
2535,ЦІП,1,9.0e-05,0.00866
2536,ЦІЯ,4,0.00035,0.03465
2537,ЦЕБ,3,0.00026,0.02599
2538,ЦЕВ,4,0.00035,0.03465
2539,ЦЕД,3,0.00026,0.02599
2540,ЦЕЗ,3,0.00026,0.02599
2541,ЦЕЙ,2,0.00017,0.01733
2542,ЦЕК,1,9.0e-05,0.00866
2543,ЦЕН,9,0.00078,0.07796
2544,ЦЕП,2,0.00017,0.01733
2545,ЦЕР,3,0.00026,0.02599
2546,ЦЕС,3,0.00026,0.02599
2547,ЦИХ,2,0.00017,0.01733
2548,ЦЬБ,1,9.0e-05,0.00866
2549,ЦЬВ,1,9.0e-05,0.00866
2550,ЦЬО,7,0.00061,0.06064
2551,ЦЬФ,1,9.0e-05,0.00866
2552,ЦЬШ,1,9.0e-05,0.00866
2553,ЦЮВ,2,0.00017,0.01733
2554,ЦЯГ,1,9.0e-05,0.00866
2555,ЦЯД,1,9.0e-05,0.00866
2556,ЧІБ,1,9.0e-05,0.00866
2557,ЧІВ,3,0.00026,0.02599
2558,ЧІД,2,0.00017,0.01733
2559,ЧІК,1,9.0e-05,0.00866
2560,ЧІП,1,9.0e-05,0.00866
2561,ЧАЄ,7,0.00061,0.06064
2562,ЧАБ,2,0.00017,0.01733
2563,ЧАГ,1,9.0e-05,0.00866
2564,ЧАЙ,3,0.00026,0.02599
2565,ЧАМ,3,0.00026,0.02599
2566,ЧАН,1,9.0e-05,0.00866
2567,ЧАП,5,0.00043,0.04331
2568,ЧАС,4,0.00035,0.03465
2569,ЧАТ,17,0.00147,0.14726
2570,ЧАЯ,1,9.0e-05,0.00866
2571,ЧВВ,1,9.0e-05,0.00866
2572,ЧВИ,1,9.0e-05,0.00866
2573,ЧВХ,1,9.0e-05,0.00866
2574,ЧЕК,3,0.00026,0.02599
2575,ЧЕМ,1,9.0e-05,0.00866
2576,ЧЕН,21,0.00182,0.18191
2577,ЧЕП,1,9.0e-05,0.00866
2578,ЧЕР,6,0.00052,0.05198
2579,ЧЕС,1,9.0e-05,0.00866
2580,ЧЕТ,1,9.0e-05,0.00866
2581,ЧЗІ,1,9.0e-05,0.00866
2582,ЧИВ,1,9.0e-05,0.00866
2583,ЧИК,1,9.0e-05,0.00866
2584,ЧИН,3,0.00026,0.02599
2585,ЧИП,3,0.00026,0.02599
2586,ЧИР,1,9.0e-05,0.00866
2587,ЧИС,4,0.00035,0.03465
2588,ЧИТ,10,0.00087,0.08663
2589,ЧИЯ,1,9.0e-05,0.00866
2590,ЧКУ,1,9.0e-05,0.00866
2591,ЧЛІ,1,9.0e-05,0.00866
2592,ЧМО,3,0.00026,0.02599
2593,ЧНІ,1,9.0e-05,0.00866
2594,ЧНА,4,0.00035,0.03465
2595,ЧНЕ,1,9.0e-05,0.00866
2596,ЧНИ,1,9.0e-05,0.00866
2597,ЧНО,5,0.00043,0.04331
2598,ЧНЯ,9,0.00078,0.07796
2599,ЧПЕ,1,9.0e-05,0.00866
2600,ЧПО,1,9.0e-05,0.00866
2601,ЧПР,1,9.0e-05,0.00866
2602,ЧРО,1,9.0e-05,0.00866
2603,ЧУЄ,1,9.0e-05,0.00866
2604,ЧУІ,1,9.0e-05,0.00866
2605,ЧУМ,1,9.0e-05,0.00866
2606,ЧУП,1,9.0e-05,0.00866
2607,ЧУЦ,1,9.0e-05,0.00866
2608,ЧУЮ,1,9.0e-05,0.00866
2609,ШІВ,1,9.0e-05,0.00866
2610,ШІО,1,9.0e-05,0.00866
