№,Символ,Кільк.,Імовірність,%
5237,ТЕІ,1,2.0e-05,0.00199
5238,ТЕА,3,6.0e-05,0.00596
5239,ТЕБ,4,8.0e-05,0.00794
5240,ТЕВ,9,0.00018,0.01787
5241,ТЕГ,1,2.0e-05,0.00199
5242,ТЕД,5,0.0001,0.00993
5243,ТЕЖ,9,0.00018,0.01787
5244,ТЕЗ,4,8.0e-05,0.00794
5245,ТЕЙ,7,0.00014,0.0139
5246,ТЕК,8,0.00016,0.01589
5247,ТЕЛ,22,0.00044,0.04369
5248,ТЕМ,11,0.00022,0.02185
5249,ТЕН,12,0.00024,0.02383
5250,ТЕО,1,2.0e-05,0.00199
5251,ТЕП,29,0.00058,0.05759
5252,ТЕР,100,0.00199,0.19859
5253,ТЕС,9,0.00018,0.01787
5254,ТЕТ,2,4.0e-05,0.00397
5255,ТЕУ,1,2.0e-05,0.00199
5256,ТЕЦ,1,2.0e-05,0.00199
5257,ТЕЧ,1,2.0e-05,0.00199
5258,ТЕШ,1,2.0e-05,0.00199
5259,ТЕЩ,8,0.00016,0.01589
5260,ТЕЯ,4,8.0e-05,0.00794
5261,ТЖЕ,16,0.00032,0.03178
5262,ТЗІ,1,2.0e-05,0.00199
5263,ТЗА,3,6.0e-05,0.00596
5264,ТЗВ,1,2.0e-05,0.00199
5265,ТЗН,1,2.0e-05,0.00199
5266,ТЗО,1,2.0e-05,0.00199
5267,ТЗЧ,1,2.0e-05,0.00199
5268,ТИІ,9,0.00018,0.01787
5269,ТИЇ,5,0.0001,0.00993
5270,ТИА,11,0.00022,0.02185
5271,ТИБ,6,0.00012,0.01192
5272,ТИВ,46,0.00091,0.09135
5273,ТИГ,9,0.00018,0.01787
5274,ТИД,13,0.00026,0.02582
5275,ТИЖ,9,0.00018,0.01787
5276,ТИЗ,22,0.00044,0.04369
5277,ТИЙ,24,0.00048,0.04766
5278,ТИК,13,0.00026,0.02582
5279,ТИЛ,12,0.00024,0.02383
5280,ТИМ,29,0.00058,0.05759
5281,ТИН,51,0.00101,0.10128
5282,ТИО,6,0.00012,0.01192
5283,ТИП,22,0.00044,0.04369
5284,ТИР,20,0.0004,0.03972
5285,ТИС,52,0.00103,0.10327
5286,ТИТ,29,0.00058,0.05759
5287,ТИУ,5,0.0001,0.00993
5288,ТИФ,3,6.0e-05,0.00596
5289,ТИХ,12,0.00024,0.02383
5290,ТИЦ,3,6.0e-05,0.00596
5291,ТИЧ,12,0.00024,0.02383
5292,ТИШ,5,0.0001,0.00993
5293,ТИЩ,10,0.0002,0.01986
5294,ТИЯ,16,0.00032,0.03178
5295,ТКІ,5,0.0001,0.00993
5296,ТКА,3,6.0e-05,0.00596
5297,ТКИ,9,0.00018,0.01787
5298,ТКО,7,0.00014,0.0139
5299,ТКУ,16,0.00032,0.03178
5300,ТЛІ,1,2.0e-05,0.00199
5301,ТЛА,1,2.0e-05,0.00199
5302,ТЛИ,3,6.0e-05,0.00596
5303,ТЛО,2,4.0e-05,0.00397
5304,ТЛУ,1,2.0e-05,0.00199
5305,ТЛЮ,1,2.0e-05,0.00199
5306,ТЛЯ,1,2.0e-05,0.00199
5307,ТМА,4,8.0e-05,0.00794
5308,ТМО,1,2.0e-05,0.00199
5309,ТНЄ,1,2.0e-05,0.00199
5310,ТНІ,1,2.0e-05,0.00199
5311,ТНА,11,0.00022,0.02185
5312,ТНЕ,5,0.0001,0.00993
5313,ТНИ,7,0.00014,0.0139
5314,ТНО,5,0.0001,0.00993
5315,ТНУ,1,2.0e-05,0.00199
5316,ТНЬ,2,4.0e-05,0.00397
5317,ТНЯ,1,2.0e-05,0.00199
5318,ТОІ,2,4.0e-05,0.00397
5319,ТОЇ,5,0.0001,0.00993
5320,ТОА,2,4.0e-05,0.00397
5321,ТОБ,24,0.00048,0.04766
5322,ТОВ,47,0.00093,0.09334
5323,ТОГ,34,0.00068,0.06752
5324,ТОД,37,0.00073,0.07348
5325,ТОЖ,18,0.00036,0.03575
5326,ТОЗ,10,0.0002,0.01986
5327,ТОЙ,20,0.0004,0.03972
5328,ТОК,12,0.00024,0.02383
5329,ТОЛ,6,0.00012,0.01192
5330,ТОМ,34,0.00068,0.06752
5331,ТОН,21,0.00042,0.0417
5332,ТОО,3,6.0e-05,0.00596
5333,ТОП,18,0.00036,0.03575
5334,ТОР,29,0.00058,0.05759
5335,ТОС,17,0.00034,0.03376
5336,ТОТ,7,0.00014,0.0139
5337,ТОЦ,3,6.0e-05,0.00596
5338,ТОЧ,13,0.00026,0.02582
5339,ТОШ,2,4.0e-05,0.00397
5340,ТОЩ,8,0.00016,0.01589
5341,ТОЮ,3,6.0e-05,0.00596
5342,ТОЯ,10,0.0002,0.01986
5343,ТПІ,3,6.0e-05,0.00596
5344,ТПЕ,1,2.0e-05,0.00199
5345,ТПО,1,2.0e-05,0.00199
5346,ТРІ,22,0.00044,0.04369
5347,ТРА,23,0.00046,0.04568
5348,ТРВ,1,2.0e-05,0.00199
5349,ТРЕ,18,0.00036,0.03575
5350,ТРИ,46,0.00091,0.09135
5351,ТРО,34,0.00068,0.06752
5352,ТРУ,19,0.00038,0.03773
5353,ТРЬ,2,4.0e-05,0.00397
5354,ТРЯ,2,4.0e-05,0.00397
5355,ТСІ,1,2.0e-05,0.00199
5356,ТСА,1,2.0e-05,0.00199
5357,ТСВ,1,2.0e-05,0.00199
5358,ТСК,1,2.0e-05,0.00199
5359,ТСО,2,4.0e-05,0.00397
5360,ТСП,2,4.0e-05,0.00397
5361,ТСТ,5,0.0001,0.00993
5362,ТСЬ,3,6.0e-05,0.00596
5363,ТТІ,1,2.0e-05,0.00199
5364,ТТА,2,4.0e-05,0.00397
5365,ТТЕ,2,4.0e-05,0.00397
5366,ТТИ,1,2.0e-05,0.00199
5367,ТТР,1,2.0e-05,0.00199
5368,ТТЯ,9,0.00018,0.01787
5369,ТУЄ,2,4.0e-05,0.00397
5370,ТУІ,2,4.0e-05,0.00397
5371,ТУА,2,4.0e-05,0.00397
5372,ТУВ,16,0.00032,0.03178
5373,ТУД,9,0.00018,0.01787
5374,ТУЖ,1,2.0e-05,0.00199
5375,ТУЗ,1,2.0e-05,0.00199
5376,ТУЙ,1,2.0e-05,0.00199
5377,ТУК,3,6.0e-05,0.00596
5378,ТУЛ,5,0.0001,0.00993
5379,ТУМ,4,8.0e-05,0.00794
5380,ТУН,5,0.0001,0.00993
5381,ТУП,24,0.00048,0.04766
5382,ТУР,5,0.0001,0.00993
5383,ТУС,3,6.0e-05,0.00596
5384,ТУТ,16,0.00032,0.03178
5385,ТУФ,1,2.0e-05,0.00199
5386,ТУХ,2,4.0e-05,0.00397
5387,ТУЧ,1,2.0e-05,0.00199
5388,ТУЩ,2,4.0e-05,0.00397
5389,ТУЯ,2,4.0e-05,0.00397
5390,ТФУ,7,0.00014,0.0139
5391,ТХА,1,2.0e-05,0.00199
5392,ТХН,1,2.0e-05,0.00199
5393,ТЦЕ,2,4.0e-05,0.00397
5394,ТЧА,1,2.0e-05,0.00199
5395,ТШІ,1,2.0e-05,0.00199
5396,ТШУ,1,2.0e-05,0.00199
5397,ТЩО,3,6.0e-05,0.00596
5398,ТЬІ,5,0.0001,0.00993
5399,ТЬЇ,1,2.0e-05,0.00199
5400,ТЬА,2,4.0e-05,0.00397
5401,ТЬБ,3,6.0e-05,0.00596
5402,ТЬВ,8,0.00016,0.01589
5403,ТЬГ,1,2.0e-05,0.00199
5404,ТЬД,9,0.00018,0.01787
5405,ТЬЖ,1,2.0e-05,0.00199
5406,ТЬЗ,8,0.00016,0.01589
5407,ТЬЙ,1,2.0e-05,0.00199
5408,ТЬК,3,6.0e-05,0.00596
5409,ТЬЛ,3,6.0e-05,0.00596
5410,ТЬМ,12,0.00024,0.02383
5411,ТЬН,11,0.00022,0.02185
5412,ТЬО,13,0.00026,0.02582
5413,ТЬП,14,0.00028,0.0278
5414,ТЬС,54,0.00107,0.10724
5415,ТЬТ,9,0.00018,0.01787
5416,ТЬУ,7,0.00014,0.0139
5417,ТЬХ,1,2.0e-05,0.00199
5418,ТЬЦ,1,2.0e-05,0.00199
5419,ТЬЧ,1,2.0e-05,0.00199
5420,ТЬШ,2,4.0e-05,0.00397
5421,ТЬЩ,5,0.0001,0.00993
5422,ТЬЯ,5,0.0001,0.00993
5423,ТЮГ,1,2.0e-05,0.00199
5424,ТЮД,1,2.0e-05,0.00199
5425,ТЮЗ,1,2.0e-05,0.00199
5426,ТЮЛ,5,0.0001,0.00993
5427,ТЮО,1,2.0e-05,0.00199
5428,ТЮТ,1,2.0e-05,0.00199
5429,ТЮЧ,1,2.0e-05,0.00199
5430,ТЮЯ,1,2.0e-05,0.00199
5431,ТЯВ,1,2.0e-05,0.00199
5432,ТЯГ,7,0.00014,0.0139
5433,ТЯЖ,2,4.0e-05,0.00397
5434,ТЯК,3,6.0e-05,0.00596
5435,ТЯМ,10,0.0002,0.01986
5436,ТЯН,4,8.0e-05,0.00794
5437,ТЯП,1,2.0e-05,0.00199
5438,ТЯР,1,2.0e-05,0.00199
5439,ТЯС,1,2.0e-05,0.00199
5440,ТЯТ,3,6.0e-05,0.00596
5441,ТЯХ,1,2.0e-05,0.00199
5442,ТЯЦ,2,4.0e-05,0.00397
5443,ТЯЧ,2,4.0e-05,0.00397
5444,ТЯЩ,2,4.0e-05,0.00397
5445,УЄА,1,2.0e-05,0.00199
5446,УЄД,2,4.0e-05,0.00397
5447,УЄМ,3,6.0e-05,0.00596
5448,УЄН,1,2.0e-05,0.00199
5449,УЄО,1,2.0e-05,0.00199
5450,УЄП,2,4.0e-05,0.00397
5451,УЄТ,10,0.0002,0.01986
5452,УЄШ,4,8.0e-05,0.00794
5453,УЄЩ,2,4.0e-05,0.00397
5454,УІА,1,2.0e-05,0.00199
5455,УІВ,3,6.0e-05,0.00596
5456,УІД,2,4.0e-05,0.00397
5457,УІЗ,1,2.0e-05,0.00199
5458,УІК,2,4.0e-05,0.00397
5459,УІМ,1,2.0e-05,0.00199
5460,УІН,1,2.0e-05,0.00199
5461,УІО,1,2.0e-05,0.00199
5462,УІР,1,2.0e-05,0.00199
5463,УІС,2,4.0e-05,0.00397
5464,УІТ,2,4.0e-05,0.00397
5465,УІЧ,1,2.0e-05,0.00199
5466,УІЩ,2,4.0e-05,0.00397
5467,УІЯ,1,2.0e-05,0.00199
5468,УЇЙ,1,2.0e-05,0.00199
5469,УЇМ,1,2.0e-05,0.00199
5470,УАБ,1,2.0e-05,0.00199
5471,УАВ,1,2.0e-05,0.00199
5472,УАД,3,6.0e-05,0.00596
5473,УАК,1,2.0e-05,0.00199
5474,УАЛ,11,0.00022,0.02185
5475,УАМ,1,2.0e-05,0.00199
5476,УАП,1,2.0e-05,0.00199
5477,УАР,1,2.0e-05,0.00199
5478,УАТ,1,2.0e-05,0.00199
5479,УАЦ,1,2.0e-05,0.00199
5480,УБІ,5,0.0001,0.00993
5481,УБА,2,4.0e-05,0.00397
5482,УБЕ,1,2.0e-05,0.00199
5483,УБИ,6,0.00012,0.01192
5484,УБЛ,1,2.0e-05,0.00199
5485,УБО,5,0.0001,0.00993
5486,УБР,1,2.0e-05,0.00199
5487,УБУ,3,6.0e-05,0.00596
5488,УБЦ,2,4.0e-05,0.00397
5489,УБШ,1,2.0e-05,0.00199
5490,УВІ,17,0.00034,0.03376
5491,УВА,115,0.00228,0.22838
5492,УВБ,1,2.0e-05,0.00199
5493,УВВ,1,2.0e-05,0.00199
5494,УВД,3,6.0e-05,0.00596
5495,УВЕ,3,6.0e-05,0.00596
5496,УВЖ,1,2.0e-05,0.00199
5497,УВЗ,4,8.0e-05,0.00794
5498,УВИ,10,0.0002,0.01986
5499,УВЙ,3,6.0e-05,0.00596
5500,УВК,4,8.0e-05,0.00794
5501,УВЛ,6,0.00012,0.01192
5502,УВМ,2,4.0e-05,0.00397
5503,УВН,10,0.0002,0.01986
5504,УВО,7,0.00014,0.0139
5505,УВП,14,0.00028,0.0278
5506,УВС,21,0.00042,0.0417
5507,УВТ,5,0.0001,0.00993
5508,УВУ,8,0.00016,0.01589
5509,УВШ,16,0.00032,0.03178
5510,УВЩ,1,2.0e-05,0.00199
5511,УВЯ,3,6.0e-05,0.00596
5512,УГІ,2,4.0e-05,0.00397
5513,УГА,1,2.0e-05,0.00199
5514,УГЕ,2,4.0e-05,0.00397
5515,УГЗ,1,2.0e-05,0.00199
5516,УГИ,2,4.0e-05,0.00397
5517,УГЛ,4,8.0e-05,0.00794
5518,УГО,11,0.00022,0.02185
5519,УГР,1,2.0e-05,0.00199
5520,УГУ,2,4.0e-05,0.00397
5521,УДІ,3,6.0e-05,0.00596
5522,УДА,6,0.00012,0.01192
5523,УДВ,5,0.0001,0.00993
5524,УДЕ,9,0.00018,0.01787
5525,УДЖ,15,0.0003,0.02979
5526,УДЗ,2,4.0e-05,0.00397
5527,УДИ,15,0.0003,0.02979
5528,УДЛ,2,4.0e-05,0.00397
5529,УДН,9,0.00018,0.01787
5530,УДО,21,0.00042,0.0417
5531,УДУ,4,8.0e-05,0.00794
5532,УДЬ,9,0.00018,0.01787
5533,УДЯ,2,4.0e-05,0.00397
5534,УЖА,5,0.0001,0.00993
5535,УЖБ,2,4.0e-05,0.00397
5536,УЖЕ,45,0.00089,0.08937
5537,УЖИ,2,4.0e-05,0.00397
5538,УЖК,1,2.0e-05,0.00199
5539,УЖЛ,1,2.0e-05,0.00199
5540,УЖН,5,0.0001,0.00993
5541,УЖО,1,2.0e-05,0.00199
5542,УЖУ,3,6.0e-05,0.00596
5543,УЖЧ,2,4.0e-05,0.00397
5544,УЗІ,1,2.0e-05,0.00199
5545,УЗА,10,0.0002,0.01986
5546,УЗБ,4,8.0e-05,0.00794
5547,УЗВ,2,4.0e-05,0.00397
5548,УЗД,9,0.00018,0.01787
5549,УЗЕ,1,2.0e-05,0.00199
5550,УЗМ,2,4.0e-05,0.00397
5551,УЗН,3,6.0e-05,0.00596
5552,УЗО,2,4.0e-05,0.00397
5553,УЗР,3,6.0e-05,0.00596
5554,УЗУ,2,4.0e-05,0.00397
5555,УЗЬ,4,8.0e-05,0.00794
5556,УЗЯ,3,6.0e-05,0.00596
5557,УЙЗ,2,4.0e-05,0.00397
5558,УЙЛ,1,2.0e-05,0.00199
5559,УЙН,5,0.0001,0.00993
5560,УЙО,5,0.0001,0.00993
5561,УЙП,2,4.0e-05,0.00397
5562,УЙР,1,2.0e-05,0.00199
5563,УЙС,2,4.0e-05,0.00397
5564,УЙТ,2,4.0e-05,0.00397
5565,УКІ,20,0.0004,0.03972
5566,УКА,70,0.00139,0.13902
5567,УКВ,1,2.0e-05,0.00199
5568,УКД,3,6.0e-05,0.00596
5569,УКЕ,1,2.0e-05,0.00199
5570,УКЗ,2,4.0e-05,0.00397
5571,УКИ,4,8.0e-05,0.00794
5572,УКЛ,4,8.0e-05,0.00794
5573,УКМ,3,6.0e-05,0.00596
5574,УКН,7,0.00014,0.0139
5575,УКО,19,0.00038,0.03773
5576,УКП,2,4.0e-05,0.00397
5577,УКР,9,0.00018,0.01787
5578,УКС,4,8.0e-05,0.00794
5579,УКТ,1,2.0e-05,0.00199
5580,УКУ,15,0.0003,0.02979
5581,УКЦ,2,4.0e-05,0.00397
5582,УКЩ,2,4.0e-05,0.00397
5583,УКЯ,3,6.0e-05,0.00596
5584,УЛІ,7,0.00014,0.0139
5585,УЛА,15,0.0003,0.02979
5586,УЛЕ,10,0.0002,0.01986
5587,УЛИ,28,0.00056,0.05561
5588,УЛК,2,4.0e-05,0.00397
5589,УЛО,51,0.00101,0.10128
5590,УЛТ,3,6.0e-05,0.00596
5591,УЛУ,1,2.0e-05,0.00199
5592,УЛЬ,2,4.0e-05,0.00397
5593,УЛЮ,7,0.00014,0.0139
5594,УЛЯ,2,4.0e-05,0.00397
5595,УМІ,12,0.00024,0.02383
5596,УМА,23,0.00046,0.04568
5597,УМЕ,13,0.00026,0.02582
5598,УМИ,7,0.00014,0.0139
5599,УМК,10,0.0002,0.01986
5600,УМЛ,2,4.0e-05,0.00397
5601,УМН,8,0.00016,0.01589
5602,УМО,12,0.00024,0.02383
5603,УМС,1,2.0e-05,0.00199
5604,УМУ,5,0.0001,0.00993
5605,УМЦ,1,2.0e-05,0.00199
5606,УНІ,7,0.00014,0.0139
5607,УНА,24,0.00048,0.04766
5608,УНД,2,4.0e-05,0.00397
5609,УНЕ,16,0.00032,0.03178
5610,УНИ,6,0.00012,0.01192
5611,УНК,4,8.0e-05,0.00794
5612,УНО,2,4.0e-05,0.00397
5613,УНТ,1,2.0e-05,0.00199
5614,УНУ,4,8.0e-05,0.00794
5615,УНШ,1,2.0e-05,0.00199
5616,УНЬ,7,0.00014,0.0139
5617,УОБ,4,8.0e-05,0.00794
5618,УОГ,1,2.0e-05,0.00199
5619,УОД,1,2.0e-05,0.00199
5620,УОЗ,2,4.0e-05,0.00397
5621,УОН,1,2.0e-05,0.00199
5622,УОП,1,2.0e-05,0.00199
5623,УОС,5,0.0001,0.00993
5624,УОТ,1,2.0e-05,0.00199
5625,УОЧ,1,2.0e-05,0.00199
5626,УПІ,64,0.00127,0.1271
5627,УПА,16,0.00032,0.03178
5628,УПВ,1,2.0e-05,0.00199
5629,УПЕ,14,0.00028,0.0278
5630,УПИ,19,0.00038,0.03773
5631,УПН,4,8.0e-05,0.00794
5632,УПО,26,0.00052,0.05163
5633,УПР,18,0.00036,0.03575
5634,УПС,1,2.0e-05,0.00199
5635,УПУ,3,6.0e-05,0.00596
5636,УПЦ,1,2.0e-05,0.00199
5637,УПЯ,1,2.0e-05,0.00199
5638,УРІ,5,0.0001,0.00993
5639,УРА,17,0.00034,0.03376
5640,УРБ,3,6.0e-05,0.00596
5641,УРВ,3,6.0e-05,0.00596
5642,УРД,2,4.0e-05,0.00397
5643,УРЕ,3,6.0e-05,0.00596
5644,УРИ,3,6.0e-05,0.00596
5645,УРК,1,2.0e-05,0.00199
5646,УРМ,2,4.0e-05,0.00397
5647,УРН,3,6.0e-05,0.00596
5648,УРО,7,0.00014,0.0139
5649,УРР,1,2.0e-05,0.00199
5650,УРС,2,4.0e-05,0.00397
5651,УРТ,2,4.0e-05,0.00397
5652,УРУ,2,4.0e-05,0.00397
5653,УРЯ,1,2.0e-05,0.00199
5654,УСІ,28,0.00056,0.05561
5655,УСА,7,0.00014,0.0139
5656,УСБ,1,2.0e-05,0.00199
5657,УСВ,5,0.0001,0.00993
5658,УСЕ,8,0.00016,0.01589
5659,УСИ,16,0.00032,0.03178
5660,УСК,10,0.0002,0.01986
5661,УСЛ,1,2.0e-05,0.00199
5662,УСМ,2,4.0e-05,0.00397
5663,УСН,2,4.0e-05,0.00397
5664,УСО,1,2.0e-05,0.00199
5665,УСП,7,0.00014,0.0139
5666,УСС,1,2.0e-05,0.00199
5667,УСТ,34,0.00068,0.06752
5668,УСУ,7,0.00014,0.0139
5669,УСЬ,5,0.0001,0.00993
5670,УСЮ,1,2.0e-05,0.00199
5671,УСЯ,12,0.00024,0.02383
5672,УТІ,17,0.00034,0.03376
5673,УТА,16,0.00032,0.03178
5674,УТВ,7,0.00014,0.0139
5675,УТЕ,5,0.0001,0.00993
5676,УТЗ,3,6.0e-05,0.00596
5677,УТИ,31,0.00062,0.06156
5678,УТК,8,0.00016,0.01589
5679,УТЛ,2,4.0e-05,0.00397
5680,УТМ,1,2.0e-05,0.00199
5681,УТН,5,0.0001,0.00993
5682,УТО,15,0.0003,0.02979
5683,УТП,2,4.0e-05,0.00397
5684,УТР,3,6.0e-05,0.00596
5685,УТС,1,2.0e-05,0.00199
5686,УТТ,5,0.0001,0.00993
5687,УТУ,1,2.0e-05,0.00199
5688,УТЦ,2,4.0e-05,0.00397
5689,УТЬ,9,0.00018,0.01787
5690,УТЮ,1,2.0e-05,0.00199
5691,УТЯ,1,2.0e-05,0.00199
5692,УУЗ,2,4.0e-05,0.00397
5693,УУЯ,1,2.0e-05,0.00199
5694,УФО,1,2.0e-05,0.00199
5695,УХА,10,0.0002,0.01986
5696,УХВ,1,2.0e-05,0.00199
5697,УХИ,1,2.0e-05,0.00199
5698,УХЛ,8,0.00016,0.01589
5699,УХО,2,4.0e-05,0.00397
5700,УХТ,1,2.0e-05,0.00199
5701,УЦІ,11,0.00022,0.02185
5702,УЦЕ,4,8.0e-05,0.00794
5703,УЦИ,1,2.0e-05,0.00199
5704,УЦЬ,2,4.0e-05,0.00397
5705,УЦЮ,2,4.0e-05,0.00397
5706,УЦЯ,1,2.0e-05,0.00199
5707,УЧІ,1,2.0e-05,0.00199
5708,УЧА,5,0.0001,0.00993
5709,УЧЕ,15,0.0003,0.02979
5710,УЧИ,14,0.00028,0.0278
5711,УЧК,1,2.0e-05,0.00199
5712,УЧН,3,6.0e-05,0.00596
5713,УЧО,5,0.0001,0.00993
5714,УЧУ,2,4.0e-05,0.00397
5715,УША,2,4.0e-05,0.00397
5716,УШВ,1,2.0e-05,0.00199
5717,УШИ,10,0.0002,0.01986
5718,УШЛ,1,2.0e-05,0.00199
5719,УШН,2,4.0e-05,0.00397
5720,УШТ,1,2.0e-05,0.00199
5721,УШУ,3,6.0e-05,0.00596
5722,УЩІ,2,4.0e-05,0.00397
5723,УЩА,1,2.0e-05,0.00199
5724,УЩЕ,3,6.0e-05,0.00596
5725,УЩИ,2,4.0e-05,0.00397
5726,УЩО,14,0.00028,0.0278
5727,УЮВ,1,2.0e-05,0.00199
5728,УЮД,1,2.0e-05,0.00199
5729,УЮМ,2,4.0e-05,0.00397
5730,УЮТ,5,0.0001,0.00993
5731,УЮЧ,4,8.0e-05,0.00794
5732,УЯБ,2,4.0e-05,0.00397
5733,УЯВ,11,0.00022,0.02185
5734,УЯД,1,2.0e-05,0.00199
5735,УЯЗ,2,4.0e-05,0.00397
5736,УЯК,7,0.00014,0.0139
5737,УЯМ,3,6.0e-05,0.00596
5738,УЯН,4,8.0e-05,0.00794
5739,УЯП,2,4.0e-05,0.00397
5740,УЯС,1,2.0e-05,0.00199
5741,УЯХ,1,2.0e-05,0.00199
5742,ФІГ,1,2.0e-05,0.00199
5743,ФІК,1,2.0e-05,0.00199
5744,ФІР,1,2.0e-05,0.00199
5745,ФАК,2,4.0e-05,0.00397
5746,ФАН,2,4.0e-05,0.00397
5747,ФАУ,1,2.0e-05,0.00199
5748,ФОК,1,2.0e-05,0.00199
5749,ФОР,10,0.0002,0.01986
5750,ФРІ,1,2.0e-05,0.00199
5751,ФРА,3,6.0e-05,0.00596
5752,ФРБ,1,2.0e-05,0.00199
5753,ФРИ,3,6.0e-05,0.00596
5754,ФРО,10,0.0002,0.01986
5755,ФРП,1,2.0e-05,0.00199
5756,ФРТ,1,2.0e-05,0.00199
5757,ФРУ,4,8.0e-05,0.00794
5758,ФУН,1,2.0e-05,0.00199
5759,ФУТ,15,0.0003,0.02979
5760,ФЯК,1,2.0e-05,0.00199
5761,ХІБ,2,4.0e-05,0.00397
5762,ХІВ,3,6.0e-05,0.00596
5763,ХІГ,1,2.0e-05,0.00199
5764,ХІД,19,0.00038,0.03773
5765,ХІМ,2,4.0e-05,0.00397
5766,ХІН,2,4.0e-05,0.00397
5767,ХІТ,1,2.0e-05,0.00199
5768,ХІЧ,1,2.0e-05,0.00199
5769,ХІЯ,1,2.0e-05,0.00199
5770,ХЇХ,1,2.0e-05,0.00199
5771,ХАЄ,1,2.0e-05,0.00199
5772,ХАА,1,2.0e-05,0.00199
5773,ХАВ,5,0.0001,0.00993
5774,ХАГ,1,2.0e-05,0.00199
5775,ХАД,1,2.0e-05,0.00199
5776,ХАЗ,6,0.00012,0.01192
5777,ХАЙ,11,0.00022,0.02185
5778,ХАМ,1,2.0e-05,0.00199
5779,ХАН,3,6.0e-05,0.00596
5780,ХАП,1,2.0e-05,0.00199
5781,ХАТ,12,0.00024,0.02383
5782,ХАХ,1,2.0e-05,0.00199
5783,ХАЩ,2,4.0e-05,0.00397
5784,ХАЮ,3,6.0e-05,0.00596
5785,ХБЕ,1,2.0e-05,0.00199
5786,ХБО,1,2.0e-05,0.00199
5787,ХВІ,2,4.0e-05,0.00397
5788,ХВА,2,4.0e-05,0.00397
5789,ХВЗ,1,2.0e-05,0.00199
5790,ХВИ,23,0.00046,0.04568
5791,ХВО,3,6.0e-05,0.00596
5792,ХВУ,1,2.0e-05,0.00199
5793,ХГІ,2,4.0e-05,0.00397
5794,ХГО,4,8.0e-05,0.00794
5795,ХДЕ,2,4.0e-05,0.00397
5796,ХДЖ,1,2.0e-05,0.00199
5797,ХДН,1,2.0e-05,0.00199
5798,ХДО,2,4.0e-05,0.00397
5799,ХДР,1,2.0e-05,0.00199
5800,ХДУ,1,2.0e-05,0.00199
5801,ХЖУ,1,2.0e-05,0.00199
5802,ХЗА,12,0.00024,0.02383
5803,ХЗН,2,4.0e-05,0.00397
5804,ХЗО,5,0.0001,0.00993
5805,ХИБ,6,0.00012,0.01192
5806,ХИВ,2,4.0e-05,0.00397
5807,ХИД,1,2.0e-05,0.00199
5808,ХИЗ,1,2.0e-05,0.00199
5809,ХИЙ,3,6.0e-05,0.00596
5810,ХИЛ,7,0.00014,0.0139
5811,ХИМ,7,0.00014,0.0139
5812,ХИН,2,4.0e-05,0.00397
5813,ХИО,3,6.0e-05,0.00596
5814,ХИП,2,4.0e-05,0.00397
5815,ХИР,3,6.0e-05,0.00596
5816,ХИС,4,8.0e-05,0.00794
5817,ХИТ,2,4.0e-05,0.00397
5818,ХИЩ,1,2.0e-05,0.00199
5819,ХИЯ,1,2.0e-05,0.00199
5820,ХКІ,1,2.0e-05,0.00199
5821,ХКА,1,2.0e-05,0.00199
5822,ХКО,4,8.0e-05,0.00794
5823,ХКР,3,6.0e-05,0.00596
5824,ХКУ,2,4.0e-05,0.00397
5825,ХЛІ,7,0.00014,0.0139
5826,ХЛА,3,6.0e-05,0.00596
5827,ХЛЕ,4,8.0e-05,0.00794
5828,ХЛЯ,6,0.00012,0.01192
5829,ХМІ,1,2.0e-05,0.00199
5830,ХМА,2,4.0e-05,0.00397
5831,ХМЕ,1,2.0e-05,0.00199
5832,ХМИ,3,6.0e-05,0.00596
5833,ХМО,8,0.00016,0.01589
5834,ХМУ,1,2.0e-05,0.00199
5835,ХНІ,2,4.0e-05,0.00397
5836,ХНА,6,0.00012,0.01192
5837,ХНЕ,5,0.0001,0.00993
5838,ХНУ,5,0.0001,0.00993
5839,ХНЮ,4,8.0e-05,0.00794
5840,ХОБ,1,2.0e-05,0.00199
5841,ХОВ,11,0.00022,0.02185
5842,ХОД,28,0.00056,0.05561
5843,ХОЖ,2,4.0e-05,0.00397
5844,ХОЗ,3,6.0e-05,0.00596
5845,ХОЛ,5,0.0001,0.00993
5846,ХОМ,1,2.0e-05,0.00199
5847,ХОП,10,0.0002,0.01986
5848,ХОС,4,8.0e-05,0.00794
5849,ХОТ,6,0.00012,0.01192
5850,ХОЧ,29,0.00058,0.05759
5851,ХОЩ,1,2.0e-05,0.00199
5852,ХПІ,2,4.0e-05,0.00397
5853,ХПЕ,3,6.0e-05,0.00596
5854,ХПО,2,4.0e-05,0.00397
5855,ХПР,5,0.0001,0.00993
5856,ХРЕ,4,8.0e-05,0.00794
5857,ХРИ,2,4.0e-05,0.00397
5858,ХРО,3,6.0e-05,0.00596
5859,ХРУ,2,4.0e-05,0.00397
5860,ХСІ,1,2.0e-05,0.00199
5861,ХСА,1,2.0e-05,0.00199
5862,ХСВ,1,2.0e-05,0.00199
5863,ХСИ,1,2.0e-05,0.00199
5864,ХСЛ,4,8.0e-05,0.00794
5865,ХСМ,1,2.0e-05,0.00199
5866,ХСО,1,2.0e-05,0.00199
5867,ХСП,1,2.0e-05,0.00199
5868,ХСТ,3,6.0e-05,0.00596
5869,ХТІ,1,2.0e-05,0.00199
5870,ХТА,4,8.0e-05,0.00794
